,age,job,salary,balance,default,housing,loan,contact,day,month,duration,campaign,previous,poutcome,target,marital,education
20212,42,housemaid,16000.0,-209,no,no,yes,cellular,11,aug,90,2,0,unknown,no,married,primary
20213,60,retired,55000.0,1210,no,no,no,cellular,11,aug,231,2,0,unknown,no,married,secondary
20214,52,unknown,60000.0,5521,no,no,no,cellular,11,aug,126,4,0,unknown,no,married,primary
20215,45,blue-collar,20000.0,2388,no,no,no,cellular,11,aug,317,2,0,unknown,no,married,primary
20216,33,technician,60000.0,3470,no,no,no,cellular,11,aug,285,2,0,unknown,no,married,secondary
20217,40,management,100000.0,1148,no,yes,no,cellular,11,aug,105,2,0,unknown,no,divorced,secondary
20218,41,technician,60000.0,214,no,no,no,cellular,11,aug,228,2,0,unknown,no,single,secondary
20219,33,management,100000.0,901,no,no,no,cellular,11,aug,76,2,0,unknown,no,married,tertiary
20220,34,technician,60000.0,1569,no,no,no,cellular,11,aug,149,2,0,unknown,no,married,secondary
20221,34,management,100000.0,0,no,no,no,cellular,11,aug,331,2,0,unknown,no,married,tertiary
20222,39,management,100000.0,246,no,no,no,cellular,11,aug,86,2,0,unknown,no,married,tertiary
20223,46,admin.,50000.0,1804,no,no,no,cellular,11,aug,80,2,0,unknown,no,married,secondary
20224,43,technician,60000.0,7876,no,yes,no,cellular,11,aug,209,2,0,unknown,no,married,secondary
20225,33,management,100000.0,1120,no,no,no,cellular,11,aug,1070,2,0,unknown,yes,single,tertiary
20226,57,housemaid,16000.0,2785,no,no,no,cellular,11,aug,610,4,0,unknown,yes,married,primary
20227,32,housemaid,16000.0,834,no,no,no,cellular,11,aug,144,2,0,unknown,no,married,tertiary
20228,31,technician,60000.0,3194,no,no,no,cellular,11,aug,140,2,0,unknown,no,single,tertiary
20229,30,technician,60000.0,671,no,no,no,cellular,11,aug,96,2,0,unknown,no,married,secondary
20230,46,technician,60000.0,159,no,no,yes,cellular,11,aug,139,4,0,unknown,no,married,secondary
20231,49,self-employed,60000.0,23917,no,no,no,cellular,11,aug,51,4,0,unknown,no,married,tertiary
20232,60,management,100000.0,2190,no,no,no,cellular,11,aug,601,2,0,unknown,no,single,tertiary
20233,60,retired,55000.0,-240,no,no,no,cellular,11,aug,152,6,0,unknown,no,married,secondary
20234,33,management,100000.0,0,no,no,no,cellular,11,aug,699,7,0,unknown,yes,single,tertiary
20235,32,admin.,50000.0,344,no,yes,yes,cellular,11,aug,255,15,0,unknown,no,married,secondary
20236,35,technician,60000.0,416,no,no,no,cellular,11,aug,591,4,0,unknown,no,married,tertiary
20237,59,blue-collar,20000.0,754,no,no,no,cellular,11,aug,225,4,0,unknown,no,married,primary
20238,30,technician,60000.0,1045,no,no,no,cellular,11,aug,65,4,0,unknown,no,married,tertiary
20239,47,blue-collar,20000.0,4040,no,no,no,cellular,11,aug,53,5,0,unknown,no,married,primary
20240,53,housemaid,16000.0,1869,no,no,no,cellular,11,aug,102,4,0,unknown,no,married,primary
20241,41,technician,60000.0,3465,no,yes,no,cellular,11,aug,389,4,0,unknown,no,divorced,tertiary
20242,45,blue-collar,20000.0,751,no,no,no,cellular,11,aug,176,4,0,unknown,no,married,secondary
20243,35,management,100000.0,43,no,no,no,cellular,11,aug,917,4,0,unknown,yes,married,tertiary
20244,32,unemployed,8000.0,1364,no,no,no,cellular,11,aug,104,4,0,unknown,no,married,tertiary
20245,34,management,100000.0,1666,no,no,no,cellular,11,aug,36,4,0,unknown,no,married,tertiary
20246,60,retired,55000.0,172,no,no,no,cellular,11,aug,247,4,0,unknown,no,married,primary
20247,48,blue-collar,20000.0,113,no,no,no,cellular,11,aug,104,13,0,unknown,no,married,unknown
20248,41,management,100000.0,4495,no,yes,no,cellular,11,aug,55,5,0,unknown,no,divorced,tertiary
20249,30,technician,60000.0,3096,no,yes,no,cellular,11,aug,272,4,0,unknown,no,single,secondary
20250,40,housemaid,16000.0,116,no,no,no,cellular,11,aug,1099,4,0,unknown,no,married,secondary
20251,37,admin.,50000.0,801,no,no,no,cellular,11,aug,331,7,0,unknown,no,married,tertiary
20252,33,management,100000.0,540,no,no,no,cellular,11,aug,79,4,0,unknown,no,married,tertiary
20253,45,technician,60000.0,548,no,no,no,cellular,11,aug,108,4,0,unknown,no,married,tertiary
20254,56,housemaid,16000.0,1780,no,no,no,cellular,11,aug,111,2,0,unknown,no,married,unknown
20255,46,management,100000.0,379,no,no,no,cellular,11,aug,83,6,0,unknown,no,single,tertiary
20256,46,blue-collar,20000.0,8,no,no,no,cellular,11,aug,79,6,0,unknown,no,married,unknown
20257,51,technician,60000.0,0,no,no,no,cellular,11,aug,177,2,0,unknown,no,divorced,secondary
20258,36,management,100000.0,4123,no,no,no,cellular,11,aug,146,2,0,unknown,no,single,tertiary
20259,33,management,100000.0,752,no,yes,no,cellular,11,aug,104,4,0,unknown,no,married,tertiary
20260,49,technician,60000.0,917,no,no,no,cellular,11,aug,165,6,0,unknown,no,divorced,tertiary
20261,34,entrepreneur,120000.0,223,no,no,yes,cellular,11,aug,103,6,0,unknown,no,married,secondary
20262,33,technician,60000.0,370,no,yes,no,cellular,11,aug,145,4,0,unknown,no,divorced,secondary
20263,57,blue-collar,20000.0,856,no,no,no,cellular,11,aug,194,6,0,unknown,no,married,primary
20264,34,technician,60000.0,0,no,no,no,cellular,11,aug,68,4,0,unknown,no,married,tertiary
20265,55,housemaid,16000.0,578,no,no,no,cellular,11,aug,189,2,0,unknown,no,married,primary
20266,39,management,100000.0,11835,no,yes,no,cellular,11,aug,744,2,0,unknown,yes,married,secondary
20267,59,retired,55000.0,1980,no,no,no,cellular,11,aug,185,2,0,unknown,no,married,secondary
20268,32,technician,60000.0,300,no,no,no,cellular,11,aug,163,2,0,unknown,no,single,tertiary
20269,53,management,100000.0,0,no,no,no,cellular,11,aug,608,2,0,unknown,yes,married,tertiary
20270,36,management,100000.0,741,no,no,no,cellular,11,aug,214,2,0,unknown,no,single,tertiary
20271,31,management,100000.0,416,no,no,no,cellular,11,aug,33,2,0,unknown,no,divorced,tertiary
20272,46,technician,60000.0,256,no,no,no,cellular,11,aug,105,2,0,unknown,no,divorced,secondary
20273,58,management,100000.0,889,no,no,no,cellular,11,aug,121,2,0,unknown,no,married,tertiary
20274,50,services,70000.0,1,no,no,no,telephone,11,aug,80,10,0,unknown,no,married,secondary
20275,46,services,70000.0,2703,no,no,no,cellular,11,aug,211,6,0,unknown,no,married,secondary
20276,58,retired,55000.0,0,no,no,no,cellular,11,aug,566,2,0,unknown,no,married,primary
20277,31,management,100000.0,498,no,no,no,cellular,11,aug,182,2,0,unknown,no,single,tertiary
20278,49,services,70000.0,653,no,no,no,cellular,11,aug,317,2,0,unknown,no,married,secondary
20279,30,management,100000.0,2960,no,no,no,cellular,11,aug,370,4,0,unknown,no,married,tertiary
20280,37,management,100000.0,24,no,yes,yes,cellular,11,aug,232,4,0,unknown,no,single,secondary
20281,59,services,70000.0,108,no,no,no,cellular,11,aug,120,4,0,unknown,no,married,secondary
20282,43,technician,60000.0,3723,no,yes,no,cellular,11,aug,134,4,0,unknown,no,married,secondary
20283,38,technician,60000.0,410,no,no,no,cellular,11,aug,63,6,0,unknown,no,divorced,secondary
20284,55,technician,60000.0,149,no,yes,no,cellular,11,aug,103,15,0,unknown,no,single,secondary
20285,30,management,100000.0,725,no,no,no,cellular,11,aug,69,4,0,unknown,no,single,tertiary
20286,39,management,100000.0,215,no,no,no,cellular,11,aug,1141,4,0,unknown,yes,married,secondary
20287,33,management,100000.0,299,no,no,no,cellular,11,aug,378,4,0,unknown,no,married,tertiary
20288,48,blue-collar,20000.0,794,no,no,no,cellular,11,aug,135,6,0,unknown,no,married,secondary
20289,41,management,100000.0,456,no,yes,no,cellular,11,aug,734,4,0,unknown,yes,married,secondary
20290,41,technician,60000.0,134,no,no,yes,cellular,11,aug,153,4,0,unknown,no,single,secondary
20291,53,self-employed,60000.0,217,no,no,no,cellular,11,aug,121,5,0,unknown,no,married,tertiary
20292,47,technician,60000.0,1127,no,no,no,cellular,11,aug,133,6,0,unknown,no,married,tertiary
20293,55,blue-collar,20000.0,1512,no,no,no,cellular,11,aug,262,4,0,unknown,no,married,primary
20294,32,management,100000.0,2018,no,no,no,cellular,11,aug,1238,1,0,unknown,yes,single,secondary
20295,36,housemaid,16000.0,28,no,no,yes,cellular,11,aug,149,2,0,unknown,no,single,secondary
20296,32,technician,60000.0,999,no,no,no,cellular,11,aug,382,3,0,unknown,no,married,secondary
20297,40,technician,60000.0,32,yes,yes,no,cellular,11,aug,55,4,0,unknown,no,married,secondary
20298,34,management,100000.0,421,no,no,no,cellular,11,aug,383,3,0,unknown,no,single,tertiary
20299,37,technician,60000.0,-681,yes,yes,yes,cellular,11,aug,280,3,0,unknown,no,married,tertiary
20300,34,management,100000.0,1273,no,no,no,unknown,11,aug,93,2,0,unknown,no,married,tertiary
20301,32,management,100000.0,713,no,yes,no,cellular,11,aug,76,7,0,unknown,no,married,tertiary
20302,35,management,100000.0,569,no,no,no,cellular,11,aug,121,3,0,unknown,no,married,tertiary
20303,38,self-employed,60000.0,982,no,no,no,cellular,11,aug,176,3,0,unknown,no,single,tertiary
20304,37,management,100000.0,0,no,no,no,cellular,11,aug,187,4,0,unknown,no,married,tertiary
20305,53,management,100000.0,112,no,no,yes,cellular,11,aug,246,3,0,unknown,no,divorced,secondary
20306,57,retired,55000.0,13834,no,no,no,cellular,11,aug,107,1,0,unknown,no,married,secondary
20307,48,technician,60000.0,353,no,no,no,cellular,11,aug,132,1,0,unknown,no,divorced,secondary
20308,35,technician,60000.0,22,no,no,no,cellular,11,aug,109,1,0,unknown,no,married,tertiary
20309,30,management,100000.0,1191,no,no,no,cellular,11,aug,381,4,0,unknown,no,single,tertiary
20310,31,management,100000.0,4945,no,no,no,cellular,11,aug,445,1,0,unknown,no,married,tertiary
20311,40,technician,60000.0,4186,no,no,no,cellular,11,aug,129,1,0,unknown,no,married,secondary
20312,47,services,70000.0,206,no,no,no,cellular,11,aug,71,3,0,unknown,no,married,primary
20313,35,technician,60000.0,289,no,yes,no,cellular,11,aug,80,10,0,unknown,no,married,secondary
20314,31,management,100000.0,0,no,no,no,cellular,11,aug,720,1,0,unknown,yes,married,secondary
20315,35,management,100000.0,-1980,yes,yes,yes,cellular,11,aug,227,1,0,unknown,no,single,tertiary
20316,30,technician,60000.0,2784,no,no,no,cellular,11,aug,161,1,0,unknown,no,single,tertiary
20317,42,management,100000.0,187,no,no,no,cellular,11,aug,64,1,0,unknown,no,married,tertiary
20318,32,technician,60000.0,741,no,yes,no,cellular,11,aug,238,1,0,unknown,no,single,tertiary
20319,45,admin.,50000.0,111,no,yes,no,cellular,11,aug,173,1,0,unknown,no,married,secondary
20320,33,technician,60000.0,1166,no,no,no,cellular,11,aug,90,3,0,unknown,no,married,secondary
20321,59,blue-collar,20000.0,914,no,no,no,cellular,11,aug,139,8,0,unknown,no,married,primary
20322,37,management,100000.0,2672,no,yes,no,cellular,11,aug,549,1,0,unknown,no,married,tertiary
20323,40,self-employed,60000.0,271,no,yes,no,cellular,11,aug,265,4,0,unknown,no,married,tertiary
20324,32,technician,60000.0,1100,no,yes,yes,cellular,11,aug,67,1,0,unknown,no,single,tertiary
20325,32,management,100000.0,1086,no,no,no,cellular,11,aug,379,3,0,unknown,no,married,tertiary
20326,51,technician,60000.0,8538,no,yes,no,cellular,11,aug,126,2,0,unknown,no,single,secondary
20327,31,blue-collar,20000.0,-204,no,yes,yes,cellular,11,aug,429,7,0,unknown,no,married,secondary
20328,33,technician,60000.0,2586,no,no,no,cellular,11,aug,117,3,0,unknown,no,married,tertiary
20329,37,technician,60000.0,4,no,no,no,cellular,11,aug,933,1,0,unknown,yes,single,secondary
20330,59,retired,55000.0,-13,yes,no,no,cellular,11,aug,77,1,0,unknown,no,married,primary
20331,32,management,100000.0,1208,no,no,no,cellular,11,aug,221,3,0,unknown,no,married,tertiary
20332,30,technician,60000.0,4459,no,no,no,cellular,11,aug,149,2,0,unknown,no,single,tertiary
20333,38,technician,60000.0,-3,no,no,no,cellular,11,aug,148,3,0,unknown,no,married,tertiary
20334,52,admin.,50000.0,7742,no,no,no,cellular,11,aug,149,3,0,unknown,no,married,secondary
20335,32,housemaid,16000.0,3832,no,no,no,cellular,11,aug,80,3,0,unknown,no,married,secondary
20336,37,management,100000.0,825,no,yes,no,cellular,11,aug,214,5,0,unknown,no,married,tertiary
20337,34,technician,60000.0,4676,no,no,no,cellular,11,aug,248,3,0,unknown,no,single,secondary
20338,30,management,100000.0,6493,no,no,no,cellular,11,aug,132,5,0,unknown,no,single,tertiary
20339,33,technician,60000.0,443,no,no,no,cellular,11,aug,240,5,0,unknown,no,single,tertiary
20340,32,technician,60000.0,543,no,no,no,cellular,11,aug,385,3,0,unknown,no,single,tertiary
20341,30,management,100000.0,1882,no,yes,no,cellular,11,aug,249,5,0,unknown,no,married,tertiary
20342,43,unemployed,8000.0,223,no,no,no,cellular,11,aug,200,4,0,unknown,no,married,secondary
20343,31,technician,60000.0,2,no,no,yes,cellular,11,aug,104,4,0,unknown,no,single,secondary
20344,43,management,100000.0,2411,no,yes,no,cellular,11,aug,124,7,0,unknown,no,married,secondary
20345,31,management,100000.0,3739,no,no,no,cellular,11,aug,117,3,0,unknown,no,married,tertiary
20346,31,self-employed,60000.0,762,no,no,no,cellular,11,aug,312,3,0,unknown,no,single,secondary
20347,47,services,70000.0,24,no,no,no,cellular,11,aug,271,3,0,unknown,no,married,secondary
20348,49,management,100000.0,4594,no,no,no,cellular,11,aug,157,3,0,unknown,no,married,tertiary
20349,32,management,100000.0,1434,no,no,no,cellular,11,aug,1144,3,0,unknown,no,single,tertiary
20350,30,technician,60000.0,290,no,no,no,cellular,11,aug,485,5,0,unknown,no,single,tertiary
20351,56,services,70000.0,476,no,no,no,cellular,11,aug,67,7,0,unknown,no,divorced,secondary
20352,59,technician,60000.0,478,no,no,no,cellular,11,aug,108,5,0,unknown,no,married,secondary
20353,47,retired,55000.0,-71,no,yes,no,cellular,11,aug,293,5,0,unknown,no,married,secondary
20354,30,technician,60000.0,8351,no,no,no,cellular,11,aug,345,3,0,unknown,no,married,tertiary
20355,50,blue-collar,20000.0,0,no,no,no,cellular,11,aug,72,5,0,unknown,no,married,primary
20356,42,management,100000.0,1161,no,no,no,cellular,11,aug,101,5,0,unknown,no,married,tertiary
20357,53,self-employed,60000.0,2639,no,no,no,cellular,11,aug,304,4,0,unknown,no,married,primary
20358,51,blue-collar,20000.0,541,no,no,no,cellular,11,aug,663,3,0,unknown,yes,married,primary
20359,43,management,100000.0,8,no,no,no,cellular,11,aug,95,4,0,unknown,no,married,tertiary
20360,36,technician,60000.0,487,no,no,yes,cellular,11,aug,268,3,0,unknown,no,divorced,secondary
20361,31,technician,60000.0,30,no,no,no,telephone,11,aug,133,5,0,unknown,no,married,secondary
20362,55,unknown,60000.0,1785,no,no,no,cellular,11,aug,339,3,0,unknown,no,married,secondary
20363,34,management,100000.0,519,no,no,no,cellular,11,aug,57,3,0,unknown,no,married,tertiary
20364,37,technician,60000.0,5287,no,yes,yes,cellular,11,aug,209,2,0,unknown,no,married,secondary
20365,40,management,100000.0,3426,no,no,no,cellular,11,aug,94,3,0,unknown,no,divorced,tertiary
20366,41,management,100000.0,0,no,no,no,cellular,11,aug,1242,5,0,unknown,yes,married,tertiary
20367,59,retired,55000.0,1296,no,no,no,cellular,11,aug,862,11,0,unknown,no,married,tertiary
20368,55,services,70000.0,2120,no,no,no,cellular,11,aug,236,3,0,unknown,no,married,secondary
20369,39,technician,60000.0,3663,no,no,no,cellular,11,aug,230,3,0,unknown,no,married,secondary
20370,35,technician,60000.0,354,no,no,no,cellular,11,aug,444,3,0,unknown,yes,single,secondary
20371,59,retired,55000.0,5219,no,no,no,cellular,11,aug,239,3,0,unknown,no,married,secondary
20372,48,blue-collar,20000.0,719,no,no,yes,cellular,11,aug,418,5,0,unknown,yes,married,primary
20373,46,technician,60000.0,0,no,yes,no,cellular,11,aug,249,5,0,unknown,no,divorced,tertiary
20374,50,self-employed,60000.0,111,no,no,no,cellular,11,aug,277,3,0,unknown,no,married,secondary
20375,38,services,70000.0,9609,no,yes,no,cellular,11,aug,1687,9,0,unknown,no,single,secondary
20376,57,blue-collar,20000.0,14093,no,no,no,cellular,11,aug,231,5,0,unknown,no,married,secondary
20377,35,management,100000.0,863,no,no,no,cellular,11,aug,481,2,0,unknown,no,single,tertiary
20378,53,retired,55000.0,451,no,no,yes,cellular,11,aug,277,5,0,unknown,no,divorced,secondary
20379,34,management,100000.0,1054,no,no,no,cellular,11,aug,101,3,0,unknown,no,married,tertiary
20380,44,technician,60000.0,12,no,no,no,cellular,11,aug,295,3,0,unknown,no,divorced,secondary
20381,30,technician,60000.0,3927,no,yes,no,cellular,11,aug,247,1,0,unknown,no,single,secondary
20382,53,blue-collar,20000.0,1301,no,no,no,cellular,11,aug,164,1,0,unknown,no,married,primary
20383,58,retired,55000.0,11,no,no,no,cellular,11,aug,270,1,0,unknown,no,married,secondary
20384,34,management,100000.0,828,no,no,yes,cellular,11,aug,1080,3,0,unknown,yes,married,tertiary
20385,38,technician,60000.0,-267,no,no,no,cellular,11,aug,220,1,0,unknown,no,married,tertiary
20386,34,management,100000.0,2657,no,yes,no,cellular,11,aug,159,3,0,unknown,no,married,tertiary
20387,33,management,100000.0,4782,no,yes,no,cellular,11,aug,217,1,0,unknown,no,single,tertiary
20388,50,management,100000.0,412,no,yes,yes,cellular,11,aug,40,5,0,unknown,no,married,tertiary
20389,56,unknown,60000.0,15088,no,no,no,cellular,11,aug,179,4,0,unknown,no,married,unknown
20390,31,technician,60000.0,433,no,no,no,cellular,11,aug,1504,2,0,unknown,no,single,secondary
20391,50,management,100000.0,1859,no,no,no,cellular,11,aug,85,5,0,unknown,no,married,tertiary
20392,45,blue-collar,20000.0,6753,no,no,no,cellular,11,aug,48,9,0,unknown,no,married,primary
20393,34,technician,60000.0,1039,no,no,no,cellular,11,aug,342,3,0,unknown,no,single,tertiary
20394,33,unknown,60000.0,335,no,no,no,cellular,11,aug,566,7,0,unknown,no,married,secondary
20395,52,technician,60000.0,989,no,no,no,cellular,11,aug,356,1,0,unknown,no,married,secondary
20396,32,management,100000.0,715,no,no,no,cellular,11,aug,159,1,0,unknown,no,single,tertiary
20397,44,management,100000.0,-61,no,no,no,cellular,11,aug,1015,1,0,unknown,no,married,tertiary
20398,47,blue-collar,20000.0,2787,no,no,no,cellular,11,aug,479,1,0,unknown,yes,married,secondary
20399,40,technician,60000.0,1716,no,yes,no,cellular,12,aug,226,8,0,unknown,no,married,secondary
20400,59,admin.,50000.0,636,no,no,no,cellular,12,aug,91,4,0,unknown,no,divorced,secondary
20401,30,management,100000.0,115,no,no,no,cellular,12,aug,154,2,0,unknown,no,single,tertiary
20402,30,housemaid,16000.0,3362,no,no,no,cellular,12,aug,101,2,0,unknown,no,single,tertiary
20403,50,technician,60000.0,3656,no,no,no,cellular,12,aug,509,2,0,unknown,no,divorced,secondary
20404,32,technician,60000.0,1568,no,no,no,cellular,12,aug,161,6,0,unknown,no,married,secondary
20405,46,unemployed,8000.0,2551,no,no,no,cellular,12,aug,645,2,0,unknown,yes,married,secondary
20406,32,management,100000.0,948,no,no,no,cellular,12,aug,204,2,0,unknown,no,divorced,tertiary
20407,59,management,100000.0,37,no,no,no,cellular,12,aug,64,9,0,unknown,no,married,tertiary
20408,60,retired,55000.0,2722,no,no,no,cellular,12,aug,506,2,0,unknown,yes,married,secondary
20409,57,retired,55000.0,-12,no,no,yes,cellular,12,aug,80,8,0,unknown,no,married,primary
20410,58,retired,55000.0,764,no,no,no,cellular,12,aug,219,4,0,unknown,no,married,secondary
20411,39,technician,60000.0,52,no,no,no,cellular,12,aug,96,2,0,unknown,no,married,secondary
20412,31,technician,60000.0,826,no,yes,no,cellular,12,aug,246,2,0,unknown,no,single,secondary
